Test data file for sorting function
Wavelength	Lockin SR510	DMM Keithley 199 
7179.999999999999990	0.000153660002979	0.004578399937600
6999.999999999999990	0.000167820006027	0.004579400178045
11125.000000000000000	0.000033675998566	0.004581599961966
10120.000000000000000	0.000057730001572	0.004574900027364
9234.999999999999990	0.000096449999546	0.004573000129312
8177.499999999999990	0.000096279996797	0.004575700033456
11500.000000000000000	0.000036090001231	0.004581199958920
