A3 DOWN, Green 20mW 2, 10-2 avg, 77k, Run     date: 10/3/2011 time:  2:09 PM
Wavelength	Lockin SR510	DMM Keithley 199 
11080.000000000000000	0.000003287700110	0.004615399986506
11072.500000000000000	0.000004949999948	0.004614499863237
11065.000000000000000	0.000001876299962	0.004614999983460
11057.500000000000000	0.000001458500037	0.004614800214767
11050.000000000000000	0.000008044000424	0.004614899866283
11042.500000000000000	0.000008704500033	0.004614099860191
11035.000000000000000	0.000008666000213	0.004614599980414
11027.500000000000000	0.000007972000276	0.004614400211722
11020.000000000000000	0.000004427000022	0.004614899866283
11012.500000000000000	0.000005646500085	0.004613699857146
11005.000000000000000	0.000004535999778	0.004614400211722
10997.500000000000000	0.000008695999895	0.004614400211722
10990.000000000000000	0.000007490999906	0.004613900091499
10982.500000000000000	0.000006063500223	0.004614499863237
10975.000000000000000	0.000007747000382	0.004615299869329
10967.500000000000000	0.000005196000075	0.004613299854100
10960.000000000000000	0.000006582400147	0.004614400211722
10952.500000000000000	-0.000000774999990	0.004614400211722
10945.000000000000000	0.000013840000065	0.004614199977368
10937.500000000000000	0.000007029999779	0.004614700097591
10930.000000000000000	0.000008889999663	0.004614800214767
10922.500000000000000	0.000013265999769	0.004613500088453
10915.000000000000000	0.000007741999980	0.004613299854100
10907.500000000000000	0.000004928499948	0.004613900091499
10900.000000000000000	0.000011785999959	0.004613799974322
10892.500000000000000	0.000000346000007	0.004613799974322
10885.000000000000000	0.000008031000107	0.004614099860191
10877.500000000000000	0.000007753799764	0.004613900091499
10870.000000000000000	0.000006273000054	0.004614000208676
10862.500000000000000	0.000006923000001	0.004613500088453
10855.000000000000000	0.000006581999969	0.004613900091499
10847.500000000000000	0.000001369999950	0.004613900091499
10840.000000000000000	0.000002600000016	0.004614000208676
10832.500000000000000	0.000012733999938	0.004613900091499
10825.000000000000000	0.000011228000403	0.004613299854100
10817.500000000000000	0.000014551000277	0.004612999968231
10810.000000000000000	0.000006362000022	0.004612300079316
10802.500000000000000	0.000008336999599	0.004613799974322
10795.000000000000000	0.000013967999621	0.004612899851054
10787.500000000000000	0.000013034000403	0.004612999968231
10780.000000000000000	0.000017320000552	0.004613299854100
10772.500000000000000	0.000010449000001	0.004613299854100
10765.000000000000000	0.000007821499821	0.004612999968231
10757.500000000000000	0.000012516999959	0.004613299854100
10750.000000000000000	0.000006080999810	0.004612999968231
10742.500000000000000	0.000006967500212	0.004612700082362
10735.000000000000000	0.000008519000403	0.004614199977368
10727.500000000000000	0.000007367999842	0.004613500088453
10720.000000000000000	0.000009551999938	0.004613399971277
10712.500000000000000	0.000009882000086	0.004612899851054
10705.000000000000000	0.000023444999897	0.004612300079316
10697.500000000000000	0.000006684999789	0.004612999968231
10690.000000000000000	0.000015462999727	0.004612000193447
10682.500000000000000	0.000014213000213	0.004613900091499
10675.000000000000000	0.000014385000213	0.004612899851054
10667.500000000000000	0.000008942999557	0.004614000208676
10660.000000000000000	0.000021456999093	0.004613699857146
10652.500000000000000	0.000028550999559	0.004612499848008
10645.000000000000000	0.000049569000112	0.004612400196493
10637.500000000000000	0.001112999976613	0.004612400196493
10630.000000000000000	0.007341499906033	0.004612499848008
10622.500000000000000	0.002678999910131	0.004612499848008
10615.000000000000000	0.000295620004181	0.004614800214767
10607.500000000000000	0.000065977001213	0.004614300094545
10600.000000000000000	0.000017061000108	0.004613900091499
10592.500000000000000	0.000015892999727	0.004615299869329
10585.000000000000000	0.000017791999198	0.004614700097591
10577.500000000000000	0.000015527000869	0.004615200217813
10570.000000000000000	0.000010298000234	0.004614999983460
10562.500000000000000	0.000012718999642	0.004614800214767
10555.000000000000000	0.000014371999896	0.004615399986506
10547.500000000000000	0.000038505000703	0.004615299869329
10540.000000000000000	0.000020729999960	0.004614499863237
10532.500000000000000	0.000020298999516	0.004614800214767
10525.000000000000000	0.000007413999811	0.004615500103682
10517.500000000000000	0.000017398000637	0.004615699872375
10510.000000000000000	0.000025957999242	0.004614400211722
10502.500000000000000	0.000010280000424	0.004615399986506
10495.000000000000000	0.000024480999855	0.004614499863237
10487.500000000000000	0.000011840000298	0.004613900091499
10480.000000000000000	0.000013754000065	0.004614899866283
10472.500000000000000	0.000015433999579	0.004614499863237
10465.000000000000000	0.000020904999474	0.004615200217813
10457.500000000000000	0.000012805499864	0.004614000208676
10450.000000000000000	0.000016698499167	0.004614999983460
10442.500000000000000	0.000012096999853	0.004614199977368
10435.000000000000000	0.000014553999790	0.004613900091499
10427.500000000000000	0.000012436000361	0.004613900091499
10420.000000000000000	0.000017455000489	0.004614199977368
10412.500000000000000	0.000017156000467	0.004614300094545
10405.000000000000000	0.000009847000001	0.004614199977368
10397.500000000000000	0.000015597999663	0.004613799974322
10390.000000000000000	0.000015083999642	0.004613799974322
10382.500000000000000	0.000016944999516	0.004613900091499
10375.000000000000000	0.000017435999325	0.004613799974322
10367.500000000000000	0.000017759999537	0.004612700082362
10360.000000000000000	0.000016369000150	0.004612000193447
10352.500000000000000	0.000016947000404	0.004611500073224
10345.000000000000000	0.000015716999769	0.004612899851054
10337.500000000000000	0.000015789000827	0.004612899851054
10330.000000000000000	0.000017779000700	0.004613100085407
10322.500000000000000	0.000021149000531	0.004612000193447
10315.000000000000000	0.000021547999495	0.004612000193447
10307.500000000000000	0.000017144999219	0.004611799959093
10300.000000000000000	0.000010765000297	0.004612000193447
10292.500000000000000	0.000021972000468	0.004611500073224
10285.000000000000000	0.000019478999093	0.004612099844962
10277.500000000000000	0.000014309999642	0.004610499832779
10270.000000000000000	0.000019188000806	0.004610999953002
10262.500000000000000	0.000019957000404	0.004611699841917
10255.000000000000000	0.000020614999812	0.004611500073224
10247.500000000000000	0.000024344999474	0.004611200187355
10240.000000000000000	0.000019229000827	0.004611699841917
10232.500000000000000	0.000019749999410	0.004611500073224
10225.000000000000000	0.000022451000405	0.004611699841917
10217.500000000000000	0.000022521999199	0.004611399956048
10210.000000000000000	0.000020290999601	0.004611699841917
10202.500000000000000	0.000015055999938	0.004611200187355
10195.000000000000000	0.000016128000425	0.004612199962139
10187.500000000000000	0.000021579999157	0.004611500073224
10180.000000000000000	0.000022467000235	0.004611200187355
10172.500000000000000	0.000022729000193	0.004611399956048
10165.000000000000000	0.000024724000468	0.004611399956048
10157.500000000000000	0.000025404000553	0.004610800184309
10150.000000000000000	0.000026461999369	0.004611299838871
10142.500000000000000	0.000027960000807	0.004611100070179
10135.000000000000000	0.000026481999157	0.004613100085407
10127.500000000000000	0.000022157999410	0.004611900076270
10120.000000000000000	0.000020416000552	0.004611600190401
10112.500000000000000	0.000025961999199	0.004611299838871
10105.000000000000000	0.000016177000361	0.004612099844962
10097.500000000000000	0.000025359999199	0.004611200187355
10090.000000000000000	0.000028742999348	0.004610800184309
10082.500000000000000	0.000032040999940	0.004610899835825
10075.000000000000000	0.000027076999686	0.004610800184309
10067.500000000000000	0.000027100999432	0.004611100070179
10060.000000000000000	0.000025843999538	0.004610400181264
10052.500000000000000	0.000027254000088	0.004610400181264
10045.000000000000000	0.000030807001167	0.004610700067133
10037.500000000000000	0.000027877000321	0.004609900061041
10030.000000000000000	0.000027673999284	0.004610899835825
10022.500000000000000	0.000022562000595	0.004611100070179
10015.000000000000000	0.000035534001654	0.004611100070179
10007.500000000000000	0.000031924999348	0.004610400181264
10000.000000000000000	0.000027497999326	0.004610800184309
9992.499999999999990	0.000028693999411	0.004610099829733
9984.999999999999990	0.000029333999919	0.004611100070179
9977.499999999999990	0.000027468000553	0.004609399940819
9969.999999999999990	0.000025829000151	0.004611200187355
9962.499999999999990	0.000036048000766	0.004609900061041
9954.999999999999990	0.000028525000744	0.004611200187355
9947.499999999999990	0.000030125000194	0.004611100070179
9939.999999999999990	0.000033699998312	0.004610899835825
9932.499999999999990	0.000029135999284	0.004610199946910
9924.999999999999990	0.000039976999687	0.004611100070179
9917.499999999999990	0.000029646000257	0.004611600190401
9909.999999999999990	0.000039020000258	0.004610400181264
9902.499999999999990	0.000035196000681	0.004610400181264
9894.999999999999990	0.000030857001548	0.004609900061041
9887.499999999999990	0.000034977998439	0.004610899835825
9879.999999999999990	0.000039216000005	0.004609900061041
9872.499999999999990	0.000040197999624	0.004611299838871
9864.999999999999990	0.000040319999243	0.004610800184309
9857.499999999999990	0.000042060000851	0.004610700067133
9849.999999999999990	0.000041801999032	0.004610700067133
9842.499999999999990	0.000044682001317	0.004610599949956
9834.999999999999990	0.000040266000724	0.004610599949956
9827.499999999999990	0.000042981999286	0.004610599949956
9819.999999999999990	0.000039045000449	0.004610599949956
9812.499999999999990	0.000046752000344	0.004610300064087
9804.999999999999990	0.000044013999286	0.004610700067133
9797.499999999999990	0.000045402000978	0.004610899835825
9789.999999999999990	0.000046922999900	0.004610400181264
9782.499999999999990	0.000051348000852	0.004611299838871
9774.999999999999990	0.000043022999307	0.004611299838871
9767.499999999999990	0.000046650999138	0.004610199946910
9759.999999999999990	0.000047091998567	0.004612199962139
9752.499999999999990	0.000053914998716	0.004610899835825
9744.999999999999990	0.000053061001381	0.004611299838871
9737.499999999999990	0.000051137001719	0.004611799959093
9729.999999999999990	0.000055258999055	0.004610899835825
9722.499999999999990	0.000054461001127	0.004611900076270
9714.999999999999990	0.000053686999308	0.004612199962139
9707.499999999999990	0.000048539001000	0.004611600190401
9699.999999999999990	0.000057410001318	0.004611600190401
9692.499999999999990	0.000057280001784	0.004612099844962
9684.999999999999990	0.000058990000980	0.004611799959093
9677.499999999999990	0.000060147998738	0.004611699841917
9669.999999999999990	0.000063983003201	0.004611399956048
9662.499999999999990	0.000063963998400	0.004611900076270
9654.999999999999990	0.000064704996475	0.004612400196493
9647.499999999999990	0.000058782999986	0.004610899835825
9639.999999999999990	0.000060163001763	0.004611799959093
9632.499999999999990	0.000067100001615	0.004611299838871
9624.999999999999990	0.000064997999289	0.004612199962139
9617.499999999999990	0.000063908002630	0.004611900076270
9609.999999999999990	0.000068873996497	0.004611799959093
9602.499999999999990	0.000068512003054	0.004612599965185
9594.999999999999990	0.000064954998379	0.004612400196493
9587.499999999999990	0.000067424996814	0.004611900076270
9579.999999999999990	0.000068923996878	0.004611799959093
9572.499999999999990	0.000067988999945	0.004612199962139
9564.999999999999990	0.000074329000199	0.004612400196493
9557.499999999999990	0.000067296998168	0.004612999968231
9549.999999999999990	0.000075484997069	0.004612199962139
9542.499999999999990	0.000070684996899	0.004613100085407
9534.999999999999990	0.000069834000897	0.004612400196493
9527.499999999999990	0.000075048999861	0.004613100085407
9519.999999999999990	0.000073155002610	0.004612199962139
9512.499999999999990	0.000070075002441	0.004612700082362
9504.999999999999990	0.000076253003499	0.004612599965185
9497.499999999999990	0.000074149997090	0.004612999968231
9489.999999999999990	0.000070162001066	0.004613600205630
9482.499999999999990	0.000077992997831	0.004614099860191
9474.999999999999990	0.000071649003075	0.004612999968231
9467.499999999999990	0.000068431996624	0.004613500088453
9459.999999999999990	0.000078065000707	0.004613500088453
9452.499999999999990	0.000077279997640	0.004612800199538
9444.999999999999990	0.000072226997872	0.004613699857146
9437.499999999999990	0.000070182002673	0.004613799974322
9429.999999999999990	0.000073976996646	0.004614000208676
9422.499999999999990	0.000072110000474	0.004613299854100
9414.999999999999990	0.000066460001108	0.004613799974322
9407.499999999999990	0.000069102999987	0.004614199977368
9399.999999999999990	0.000056889999541	0.004614499863237
9392.499999999999990	0.000068524997914	0.004614599980414
9384.999999999999990	0.000069449997682	0.004613799974322
9377.499999999999990	0.000062500002969	0.004614000208676
9369.999999999999990	0.000068020002800	0.004613699857146
9362.499999999999990	0.000061929997173	0.004614800214767
9354.999999999999990	0.000064564999775	0.004614700097591
9347.499999999999990	0.000062829996750	0.004613500088453
9339.999999999999990	0.000065264997829	0.004614800214767
9332.499999999999990	0.000063719999162	0.004614700097591
9324.999999999999990	0.000050340000598	0.004614000208676
9317.499999999999990	0.000055634998716	0.004614700097591
9309.999999999999990	0.000060070000472	0.004614700097591
9302.499999999999990	0.000051455001085	0.004614800214767
9294.999999999999990	0.000056944001699	0.004614700097591
9287.499999999999990	0.000057634999393	0.004615100100636
9279.999999999999990	0.000053717001720	0.004614499863237
9272.499999999999990	0.000050179998652	0.004614700097591
9264.999999999999990	0.000052174000302	0.004614800214767
9257.499999999999990	0.000042455998482	0.004615200217813
9249.999999999999990	0.000051890001487	0.004615299869329
9242.499999999999990	0.000048975998652	0.004614800214767
9234.999999999999990	0.000045364999096	0.004615100100636
9227.499999999999990	0.000051128001360	0.004614599980414
9219.999999999999990	0.000041254999815	0.004615100100636
9212.499999999999990	0.000045215001592	0.004614499863237
9204.999999999999990	0.000038794998545	0.004615200217813
9197.499999999999990	0.000040765000449	0.004616199992597
9189.999999999999990	0.000044117998186	0.004616300109774
9182.499999999999990	0.000044014999730	0.004616499878466
9174.999999999999990	0.000040517999878	0.004616800229996
9167.499999999999990	0.000044215001253	0.004617199767381
9159.999999999999990	0.000036352001189	0.004616199992597
9152.499999999999990	0.000033904998418	0.004617100115865
9144.999999999999990	0.000037557001633	0.004616499878466
9137.499999999999990	0.000034826000046	0.004617199767381
9129.999999999999990	0.000035715998820	0.004616599995643
9122.499999999999990	0.000031291998312	0.004616999998689
9114.999999999999990	0.000036910001654	0.004617299884558
9107.499999999999990	0.000029255999834	0.004616300109774
9099.999999999999990	0.000032534000638	0.004616800229996
9092.499999999999990	0.000031121999200	0.004616700112820
9084.999999999999990	0.000032249998185	0.004617100115865
9077.499999999999990	0.000030375000279	0.004616499878466
9069.999999999999990	0.000031160998333	0.004617500118911
9062.499999999999990	0.000032534000638	0.004616700112820
9054.999999999999990	0.000028463999115	0.004617100115865
9047.499999999999990	0.000029834000088	0.004616099875420
9039.999999999999990	0.000025724999432	0.004617199767381
9032.499999999999990	0.000032487001590	0.004617100115865
9024.999999999999990	0.000025704999643	0.004616300109774
9017.499999999999990	0.000027248999686	0.004617500118911
9009.999999999999990	0.000029597000321	0.004616999998689
9002.499999999999990	0.000032397001632	0.004616800229996
8994.999999999999990	0.000024199000109	0.004616700112820
8987.499999999999990	0.000024556000426	0.004616700112820
8979.999999999999990	0.000025044999347	0.004617500118911
8972.499999999999990	0.000034119999327	0.004616300109774
8964.999999999999990	0.000025368999559	0.004616700112820
8957.499999999999990	0.000022907999664	0.004617100115865
8949.999999999999990	0.000025387000278	0.004617100115865
8942.499999999999990	0.000025801000447	0.004616700112820
8934.999999999999990	0.000027431000490	0.004616499878466
8927.499999999999990	0.000021796999135	0.004616700112820
8919.999999999999990	0.000023497999791	0.004616300109774
8912.499999999999990	0.000025729999834	0.004616099875420
8904.999999999999990	0.000030998999137	0.004615699872375
8897.499999999999990	0.000024306000341	0.004616199992597
8889.999999999999990	0.000023844999305	0.004615100100636
8882.499999999999990	0.000025268000172	0.004615699872375
8874.999999999999990	0.000023677999707	0.004615600220859
8867.499999999999990	0.000026042000172	0.004615799989551
8859.999999999999990	0.000021376999939	0.004615500103682
8852.499999999999990	0.000026862000595	0.004616800229996
8844.999999999999990	0.000025597999411	0.004616199992597
8837.499999999999990	0.000019254999643	0.004616099875420
8829.999999999999990	0.000027427999157	0.004616700112820
8822.499999999999990	0.000019548000637	0.004616000223905
8814.999999999999990	0.000023385000532	0.004615600220859
8807.499999999999990	0.000024942999516	0.004615500103682
8799.999999999999990	0.000016309999410	0.004616999998689
8792.499999999999990	0.000031316998502	0.004615200217813
8784.999999999999990	0.000016320000213	0.004615100100636
8777.499999999999990	0.000022604999685	0.004616099875420
8769.999999999999990	0.000037459998566	0.004614700097591
8762.499999999999990	0.000021922000087	0.004615799989551
8754.999999999999990	0.000017181000658	0.004615500103682
8747.499999999999990	0.000018458000341	0.004615799989551
8739.999999999999990	0.000016988000425	0.004615299869329
8732.499999999999990	0.000019163000616	0.004614800214767
8724.999999999999990	0.000021186000595	0.004616199992597
8717.499999999999990	0.000016650999896	0.004615600220859
8709.999999999999990	0.000018632999854	0.004615500103682
8702.499999999999990	0.000014842000382	0.004615299869329
8694.999999999999990	0.000012405999769	0.004615299869329
8687.499999999999990	0.000021783000193	0.004614800214767
8679.999999999999990	0.000012063999748	0.004615299869329
8672.499999999999990	0.000018714999896	0.004614999983460
8664.999999999999990	0.000024035000024	0.004614700097591
8657.499999999999990	0.000023340000553	0.004615299869329
8649.999999999999990	0.000009239999599	0.004614099860191
8642.499999999999990	0.000016796000637	0.004614300094545
8634.999999999999990	0.000011213000107	0.004614700097591
8627.499999999999990	0.000020432000383	0.004614599980414
8619.999999999999990	0.000014324999938	0.004614700097591
8612.499999999999990	0.000020650999431	0.004613799974322
8604.999999999999990	0.000017976999516	0.004615100100636
8597.499999999999990	0.000016646999939	0.004614300094545
8589.999999999999990	0.000018704999093	0.004614199977368
8582.499999999999990	0.000016085999960	0.004614199977368
8574.999999999999990	0.000015682999219	0.004614499863237
8567.499999999999990	0.000012053999853	0.004613699857146
8559.999999999999990	0.000010845000361	0.004613299854100
8552.499999999999990	0.000013670000044	0.004614599980414
8544.999999999999990	0.000009534999663	0.004613699857146
8537.499999999999990	0.000018639000700	0.004614499863237
8529.999999999999990	0.000014090999684	0.004613799974322
8522.499999999999990	0.000011492000340	0.004613600205630
8514.999999999999990	0.000009242499800	0.004613500088453
8507.499999999999990	0.000005894999958	0.004614300094545
8499.999999999999990	0.000017532000129	0.004614000208676
8492.499999999999990	0.000013991500055	0.004613600205630
8484.999999999999990	0.000019504999727	0.004612999968231
8477.499999999999990	0.000019949999114	0.004613200202584
8469.999999999999990	0.000012608000361	0.004612400196493
8462.499999999999990	0.000020817000404	0.004613500088453
8454.999999999999990	0.000010597000255	0.004613100085407
8447.499999999999990	0.000015884999812	0.004613699857146
8439.999999999999990	0.000018254999304	0.004612700082362
8432.499999999999990	0.000013906999811	0.004612800199538
8424.999999999999990	0.000016862999473	0.004613100085407
8417.499999999999990	0.000015816000086	0.004614000208676
8409.999999999999990	0.000016939999114	0.004613699857146
8402.499999999999990	0.000016534999304	0.004613799974322
8394.999999999999990	0.000014760000340	0.004612400196493
8387.499999999999990	0.000011760999769	0.004613200202584
8379.999999999999990	0.000000449999987	0.004611399956048
8372.499999999999990	0.000015875999452	0.004610300064087
8364.999999999999990	0.000016100000721	0.004610300064087
8357.499999999999990	0.000020303999918	0.004611100070179
8349.999999999999990	0.000038269998186	0.004610599949956
8342.499999999999990	0.000009246999980	0.004611100070179
8334.999999999999990	0.000005235000117	0.004610999953002
8327.499999999999990	0.000015216000065	0.004610700067133
8319.999999999999990	0.000010063999980	0.004610599949956
8312.499999999999990	0.000017062000552	0.004610300064087
8304.999999999999990	0.000013128999854	0.004610000178218
8297.499999999999990	0.000009143000170	0.004610499832779
8289.999999999999990	0.000015560999600	0.004610599949956
8282.499999999999990	0.000016866999431	0.004610599949956
8274.999999999999990	0.000015020000319	0.004610300064087
8267.499999999999990	0.000030344999686	0.004609799943864
8259.999999999999990	0.000010204000318	0.004609600175172
8252.499999999999990	0.000015235999854	0.004610599949956
8244.999999999999990	0.000013662999663	0.004610099829733
8237.499999999999990	0.000011864999578	0.004610300064087
8229.999999999999990	0.000012864999917	0.004609600175172
8222.499999999999990	0.000008367000191	0.004609699826688
8214.999999999999990	0.000012571000298	0.004610099829733
8207.499999999999990	0.000011528500181	0.004608700051904
8199.999999999999990	0.000018320999516	0.004609500057995
8192.499999999999990	0.000009473000318	0.004610300064087
8184.999999999999990	0.000007118000212	0.004609799943864
8177.499999999999990	0.000009293499716	0.004610199946910
8169.999999999999990	0.000013234000107	0.004609200172126
8162.499999999999990	0.000009191499885	0.004608700051904
8154.999999999999990	0.000006244999895	0.004608999937773
8147.499999999999990	0.000004330000138	0.004609699826688
8139.999999999999990	0.000010918500266	0.004609600175172
8132.499999999999990	0.000004968000212	0.004608499817550
8124.999999999999990	0.000008094500117	0.004609500057995
8117.499999999999990	0.000007498999821	0.004608999937773
8109.999999999999990	0.000015118999727	0.004609600175172
8102.499999999999990	0.000009708000107	0.004608700051904
8094.999999999999990	0.000000233999998	0.004608800169080
8087.499999999999990	0.000021194000510	0.004608599934727
8079.999999999999990	0.000010431999726	0.004608300048858
8072.499999999999990	0.000004538000212	0.004608999937773
8064.999999999999990	0.000007792000360	0.004608300048858
8057.499999999999990	0.000009379000403	0.004608499817550
8049.999999999999990	0.000006979999853	0.004608700051904
8042.499999999999990	0.000012202999642	0.004608000162989
8034.999999999999990	0.000007470000128	0.004608700051904
8027.499999999999990	0.000016934000087	0.004608599934727
8019.999999999999990	0.000008109999726	0.004609100054950
8012.499999999999990	0.000008687000445	0.004608700051904
8004.999999999999990	0.000004222999905	0.004607699811459
7997.499999999999990	0.000008101499589	0.004608300048858
7989.999999999999990	0.000008377500308	0.004608300048858
7982.499999999999990	0.000005247999979	0.004608099814504
7974.999999999999990	0.000020109999241	0.004607200156897
7967.499999999999990	0.000005512999905	0.004609100054950
7959.999999999999990	0.000006301000212	0.004608000162989
7952.499999999999990	0.000004054999863	0.004608199931681
7944.999999999999990	0.000005040500128	0.004607200156897
7937.499999999999990	0.000004534500022	0.004607799928635
7929.999999999999990	0.000010194999959	0.004608099814504
7922.499999999999990	0.000005313000202	0.004607600159943
7914.999999999999990	0.000013986999875	0.004606999922544
7907.499999999999990	0.000005719999990	0.004608199931681
7899.999999999999990	0.000009831500392	0.004608599934727
7892.499999999999990	0.000001564799959	0.004607500042766
7884.999999999999990	0.000003118999985	0.004607600159943
7877.499999999999990	0.000004912300028	0.004607600159943
7869.999999999999990	0.000006676999874	0.004608099814504
7862.499999999999990	0.000005826600045	0.004607299808413
7854.999999999999990	0.000001343999998	0.004607500042766
7847.499999999999990	-0.000009270999726	0.004607600159943
7839.999999999999990	0.000002141500090	0.004607500042766
7832.499999999999990	0.000004427000022	0.004606700036675
7824.999999999999990	0.000005299999884	0.004606499802321
7817.499999999999990	-0.000002997999900	0.004606700036675
7809.999999999999990	0.000003676999995	0.004607100039721
7802.499999999999990	0.000004869999884	0.004607200156897
7794.999999999999990	-0.000005805999990	0.004607600159943
7787.499999999999990	0.000004794500001	0.004607200156897
7779.999999999999990	0.000000557000021	0.004606800153852
7772.499999999999990	0.000003612399951	0.004607600159943
7764.999999999999990	0.000003840999852	0.004606800153852
7757.499999999999990	0.000002859500000	0.004608099814504
7749.999999999999990	0.000009827999747	0.004606599919498
7742.499999999999990	0.000000384000003	0.004605500027537
7734.999999999999990	0.000012851000065	0.004606800153852
7727.499999999999990	0.000006341500011	0.004606300033629
7719.999999999999990	0.000006811999810	0.004606300033629
7712.499999999999990	0.000001369999950	0.004606700036675
7704.999999999999990	0.000008162999620	0.004606700036675
7697.499999999999990	0.000006964000022	0.004606300033629
7689.999999999999990	0.000002851000090	0.004606499802321
7682.499999999999990	0.000004973000159	0.004606300033629
7674.999999999999990	0.000006043000212	0.004606599919498
7667.499999999999990	0.000012344000424	0.004607100039721
7659.999999999999990	0.000006516000212	0.004606099799275
7652.499999999999990	0.000007647499842	0.004606099799275
7644.999999999999990	0.000001579800028	0.004606499802321
7637.499999999999990	-0.000001361000045	0.004606000147760
7629.999999999999990	0.000003928700153	0.004605799913406
7622.499999999999990	0.000000283499986	0.004606099799275
7614.999999999999990	0.000012268000319	0.004606199916452
7607.499999999999990	-0.000000276999998	0.004606599919498
7599.999999999999990	0.000001075000000	0.004606199916452
7592.499999999999990	0.000001676000011	0.004606199916452
7584.999999999999990	0.000004222500138	0.004605600144714
7577.499999999999990	-0.000000053000001	0.004605600144714
7569.999999999999990	0.000003861000096	0.004605799913406
7562.499999999999990	0.000005021000106	0.004605600144714
7554.999999999999990	0.000000147999998	0.004605500027537
7547.499999999999990	0.000001597000050	0.004606700036675
7539.999999999999990	0.000002297000037	0.004606300033629
7532.499999999999990	-0.000001218999955	0.004605799913406
7524.999999999999990	-0.000000618999991	0.004605500027537
7517.499999999999990	0.000010427000234	0.004605600144714
7509.999999999999990	0.000002347999953	0.004605500027537
7502.499999999999990	0.000006520000170	0.004604800138623
7494.999999999999990	0.000006090000170	0.004606099799275
7487.499999999999990	0.000006800999927	0.004605200141668
7479.999999999999990	0.000007798999832	0.004605399910361
7472.499999999999990	0.000014756000382	0.004605399910361
7464.999999999999990	0.000006517000202	0.004605399910361
7457.499999999999990	0.000010165000276	0.004604700021446
7449.999999999999990	0.000010908000149	0.004605500027537
7442.499999999999990	0.000009094000234	0.004605900030583
7434.999999999999990	0.000002014000074	0.004605200141668
7427.499999999999990	0.000009117999980	0.004605200141668
7419.999999999999990	0.000003899000149	0.004605600144714
7412.499999999999990	0.000010173999726	0.004604199901223
7404.999999999999990	0.000008164000064	0.004604099784046
7397.499999999999990	0.000011670000276	0.004604700021446
7389.999999999999990	0.000003647000085	0.004605100024492
7382.499999999999990	0.000002351999910	0.004604000132531
7374.999999999999990	0.000008558999980	0.004604599904269
7367.499999999999990	0.000011261499822	0.004604099784046
7359.999999999999990	0.000010368499716	0.004604000132531
