Filtered! delta:7 thresh:.5 "Artificial data"  
eV	Lockin SR510	DMM Kiethley 199
1.505119150228	0.000025231399	0.000000000000
1.503750030321	0.000026433857	0.000000000000
1.502383398970	0.000024316267	0.000000000000
1.501019249395	0.000026008607	0.000000000000
1.499657574841	0.000026800856	0.000000000000
1.498298368580	0.000026862993	0.000000000000
1.496941623906	0.000026454995	0.000000000000
1.495587334138	0.000028986842	0.000000000000
1.494235492618	0.000028348512	0.000000000000
1.492886092715	0.000027309982	0.000000000000
1.491539127820	0.000029051233	0.000000000000
1.490194591346	0.000028272241	0.000000000000
1.488852476734	0.000029912985	0.000000000000
1.487512777445	0.000027513444	0.000000000000
1.486175486964	0.000029753596	0.000000000000
1.484840598802	0.000031443419	0.000000000000
1.483508106491	0.000026752892	0.000000000000
1.482178003586	0.000031321993	0.000000000000
1.480850283667	0.000028130701	0.000000000000
1.479524940334	0.000029568993	0.000000000000
1.478201967213	0.000028506849	0.000000000000
1.476881357951	0.000029194247	0.000000000000
1.475563106218	0.000028981166	0.000000000000
1.474247205707	0.000029557584	0.000000000000
1.472933650134	0.000029863479	0.000000000000
1.471622433234	0.000031658832	0.000000000000
1.470313548770	0.000031053619	0.000000000000
1.469006990521	0.000032017821	0.000000000000
1.467702752294	0.000033501416	0.000000000000
1.466400827912	0.000031854384	0.000000000000
1.465101211226	0.000032516703	0.000000000000
1.463803896104	0.000031918352	0.000000000000
1.462508876438	0.000031519311	0.000000000000
1.461216146140	0.000031689559	0.000000000000
1.459925699146	0.000032939076	0.000000000000
1.458637529412	0.000042027841	0.000000000000
1.457351630914	0.000032195834	0.000000000000
1.456067997651	0.000029873034	0.000000000000
1.454786623643	0.000029979423	0.000000000000
1.453507502931	0.000032064978	0.000000000000
1.452230629575	0.000033239682	0.000000000000
1.450955997659	0.000033113514	0.000000000000
1.449683601286	0.000034346454	0.000000000000
1.448413434579	0.000033348483	0.000000000000
1.447145491684	0.000032149582	0.000000000000
1.445879766764	0.000033629732	0.000000000000
1.444616254005	0.000033878914	0.000000000000
1.443354947614	0.000031017108	0.000000000000
1.442095841814	0.000034144296	0.000000000000
1.440838930854	0.000034300461	0.000000000000
1.439584208999	0.000034825582	0.000000000000
1.438331670534	0.000035609643	0.000000000000
1.437081309765	0.000034962624	0.000000000000
1.435833121019	0.000036924509	0.000000000000
1.434587098640	0.000037645280	0.000000000000
1.433343236994	0.000035094919	0.000000000000
1.432101530465	0.000034263409	0.000000000000
1.430861973456	0.000033080733	0.000000000000
1.429624560392	0.000033776874	0.000000000000
1.428389285714	0.000036401815	0.000000000000
1.427156143885	0.000036395541	0.000000000000
1.425925129385	0.000036088034	0.000000000000
1.424696236714	0.000037009278	0.000000000000
1.423469460390	0.000035229258	0.000000000000
1.422244794953	0.000035157959	0.000000000000
1.421022234957	0.000038225364	0.000000000000
1.419801774979	0.000038241459	0.000000000000
1.418583409611	0.000037816228	0.000000000000
1.417367133467	0.000035249657	0.000000000000
1.416152941176	0.000037181731	0.000000000000
1.414940827389	0.000037312437	0.000000000000
1.413730786773	0.000037441759	0.000000000000
1.412522814013	0.000037569685	0.000000000000
1.411316903813	0.000039736201	0.000000000000
1.410113050896	0.000036401293	0.000000000000
1.407711495884	0.000038067153	0.000000000000
1.406513783324	0.000036847897	0.000000000000
1.405318107112	0.000037467166	0.000000000000
1.404124462061	0.000039714948	0.000000000000
1.402932842999	0.000037841232	0.000000000000
1.401743244771	0.000036556007	0.000000000000
1.400555662242	0.000036789259	0.000000000000
1.399370090293	0.000039790980	0.000000000000
1.398186523823	0.000039251158	0.000000000000
1.397004957746	0.000039059782	0.000000000000
1.395825386997	0.000040246842	0.000000000000
1.394647806524	0.000039312328	0.000000000000
1.393472211295	0.000039416230	0.000000000000
1.392298596294	0.000040898540	0.000000000000
1.391126956522	0.000037279247	0.000000000000
1.389957286996	0.000039788343	0.000000000000
1.388789582750	0.000040815819	0.000000000000
1.387623838836	0.000042521667	0.000000000000
1.386460050321	0.000039005878	0.000000000000
1.385298212291	0.000039298445	0.000000000000
1.384138319844	0.000040189360	0.000000000000
1.382980368098	0.000040278617	0.000000000000
1.381824352187	0.000039726207	0.000000000000
1.380670267261	0.000040662124	0.000000000000
1.379518108484	0.000040506362	0.000000000000
1.378367871039	0.000040618914	0.000000000000
1.377219550125	0.000043159774	0.000000000000
1.376073140954	0.000040598938	0.000000000000
1.374928638758	0.000040856399	0.000000000000
1.373786038781	0.000039032152	0.000000000000
1.372645336286	0.000039446193	0.000000000000
1.371506526549	0.000038228517	0.000000000000
1.370369604863	0.000042709120	0.000000000000
1.369234566538	0.000043117997	0.000000000000
1.368101406897	0.000041525145	0.000000000000
1.366970121279	0.000041460561	0.000000000000
1.365840705040	0.000041414241	0.000000000000
1.364713153550	0.000041836182	0.000000000000
1.363587462194	0.000039776383	0.000000000000
1.362463626374	0.000053934839	0.000000000000
1.361341641504	0.000042581550	0.000000000000
1.360221503017	0.000040416513	0.000000000000
1.359103206358	0.000041759728	0.000000000000
1.357986746988	0.000041651191	0.000000000000
1.356872120383	0.000041860904	0.000000000000
1.355759322034	0.000041908864	0.000000000000
1.354648347446	0.000042095071	0.000000000000
1.353539192140	0.000043649525	0.000000000000
1.352431851650	0.000042042226	0.000000000000
1.351326321526	0.000042083175	0.000000000000
1.350222597332	0.000042582371	0.000000000000
1.349120674646	0.000042159816	0.000000000000
1.348020549062	0.000041865510	0.000000000000
1.346922216187	0.000041549456	0.000000000000
1.345825671642	0.000040671653	0.000000000000
1.344730911063	0.000042472106	0.000000000000
1.343637930100	0.000042320814	0.000000000000
1.342546724418	0.000039437781	0.000000000000
1.341457289694	0.000042343009	0.000000000000
1.340369621622	0.000041136500	0.000000000000
1.339283715906	0.000041668259	0.000000000000
1.338199568268	0.000041898287	0.000000000000
1.337117174441	0.000040296590	0.000000000000
1.336036530172	0.000041873169	0.000000000000
1.334957631225	0.000044228030	0.000000000000
1.333880473373	0.000043961176	0.000000000000
1.332805052405	0.000044822612	0.000000000000
1.331731364125	0.000041712342	0.000000000000
1.330659404347	0.000042770371	0.000000000000
1.329589168901	0.000043136705	0.000000000000
1.328520653630	0.000041791348	0.000000000000
1.327453854390	0.000043764306	0.000000000000
1.326388767050	0.000043475585	0.000000000000
1.325325387493	0.000045005191	0.000000000000
1.324263711615	0.000041103130	0.000000000000
1.323203735326	0.000045419407	0.000000000000
1.322145454545	0.000042534030	0.000000000000
1.321088865210	0.000041477006	0.000000000000
1.320033963269	0.000043098341	0.000000000000
1.317929205421	0.000044416117	0.000000000000
1.316879341476	0.000041512573	0.000000000000
1.315831148846	0.000040707419	0.000000000000
1.314784623542	0.000040920660	0.000000000000
1.313739761589	0.000044172307	0.000000000000
1.312696559026	0.000043312366	0.000000000000
1.311655011902	0.000042390847	0.000000000000
1.310615116279	0.000041107758	0.000000000000
1.309576868233	0.000042163108	0.000000000000
1.308540263852	0.000042436905	0.000000000000
1.307505299235	0.000040849158	0.000000000000
1.306471970495	0.000043799878	0.000000000000
1.305440273756	0.000040699072	0.000000000000
1.304410205155	0.000039526752	0.000000000000
1.303381760841	0.000039822925	0.000000000000
1.302354936975	0.000041867603	0.000000000000
1.301329729730	0.000041970795	0.000000000000
1.300306135291	0.000044512512	0.000000000000
1.299284149856	0.000041542763	0.000000000000
1.298263769634	0.000041901558	0.000000000000
1.297244990845	0.000042318910	0.000000000000
1.296227809723	0.000040934827	0.000000000000
1.295212222512	0.000041359321	0.000000000000
1.294198225470	0.000042272403	0.000000000000
1.293185814863	0.000041744083	0.000000000000
1.292174986972	0.000040554373	0.000000000000
1.291165738089	0.000040503285	0.000000000000
1.290158064516	0.000038830828	0.000000000000
1.289151962568	0.000042077016	0.000000000000
1.288147428571	0.000040941859	0.000000000000
1.287144458863	0.000041425369	0.000000000000
1.286143049793	0.000042777558	0.000000000000
1.285143197720	0.000040638438	0.000000000000
1.284144899016	0.000038488021	0.000000000000
1.283148150065	0.000043016318	0.000000000000
1.282152947260	0.000042083342	0.000000000000
1.281159287006	0.000040099105	0.000000000000
1.280167165720	0.000040993619	0.000000000000
1.279176579830	0.000041706897	0.000000000000
1.278187525773	0.000050858951	0.000000000000
1.277200000000	0.000040669794	0.000000000000
1.276213998971	0.000041189438	0.000000000000
1.275229519157	0.000040117896	0.000000000000
1.274246557040	0.000042135181	0.000000000000
1.273265109114	0.000041041305	0.000000000000
1.272285171883	0.000037846281	0.000000000000
1.271306741861	0.000039950123	0.000000000000
1.270329815574	0.000040122842	0.000000000000
1.269354389557	0.000042024453	0.000000000000
1.268380460358	0.000039694967	0.000000000000
1.267408024534	0.000040994399	0.000000000000
1.266437078652	0.000042892761	0.000000000000
1.265467619291	0.000039570066	0.000000000000
1.264499643039	0.000040806328	0.000000000000
1.263533146497	0.000039051560	0.000000000000
1.262568126273	0.000040155774	0.000000000000
1.261604578988	0.000040988985	0.000000000000
1.260642501271	0.000038521206	0.000000000000
1.259681889764	0.000039112450	0.000000000000
1.258722741117	0.000039202730	0.000000000000
1.257765051991	0.000039742060	0.000000000000
1.256808819057	0.000039470453	0.000000000000
1.255854038997	0.000038987922	0.000000000000
1.254900708502	0.000040874481	0.000000000000
1.253948824273	0.000040060143	0.000000000000
1.252998383022	0.000038624922	0.000000000000
1.252049381469	0.000036958831	0.000000000000
1.251101816347	0.000038781884	0.000000000000
1.250155684396	0.000038534093	0.000000000000
1.249210982368	0.000039395473	0.000000000000
1.248267707022	0.000040136036	0.000000000000
1.247325855131	0.000038655797	0.000000000000
1.246385423473	0.000036364768	0.000000000000
1.245446408840	0.000038852962	0.000000000000
1.244508808030	0.000037090394	0.000000000000
1.243572617854	0.000037707077	0.000000000000
1.242637835129	0.000036673023	0.000000000000
1.241704456685	0.000037438246	0.000000000000
1.240772479360	0.000038222760	0.000000000000
1.238912715463	0.000035499711	0.000000000000
1.237984922616	0.000035242175	0.000000000000
1.237058518334	0.000037473982	0.000000000000
1.236133499501	0.000036085145	0.000000000000
1.235209863014	0.000036245677	0.000000000000
1.234287605774	0.000036635592	0.000000000000
1.233366724695	0.000036634902	0.000000000000
1.232447216700	0.000036553621	0.000000000000
1.231529078719	0.000034441760	0.000000000000
1.230612307692	0.000037209334	0.000000000000
1.229696900570	0.000036006354	0.000000000000
1.228782854311	0.000035062834	0.000000000000
1.227870165883	0.000035148787	0.000000000000
1.226958832261	0.000035734224	0.000000000000
1.226048850433	0.000035579159	0.000000000000
1.225140217391	0.000036273604	0.000000000000
1.224232930141	0.000035067572	0.000000000000
1.223326985693	0.000035271075	0.000000000000
1.222422381070	0.000035154126	0.000000000000
1.221519113300	0.000036616737	0.000000000000
1.220617179424	0.000037198919	0.000000000000
1.219716576488	0.000035490687	0.000000000000
1.218817301548	0.000034212050	0.000000000000
1.217919351670	0.000032973022	0.000000000000
1.217022723926	0.000035793615	0.000000000000
1.216127415400	0.000034323840	0.000000000000
1.215233423181	0.000033843710	0.000000000000
1.214340744368	0.000035673236	0.000000000000
1.213449376070	0.000034542429	0.000000000000
1.212559315403	0.000034251303	0.000000000000
1.211670559492	0.000031899867	0.000000000000
1.210783105469	0.000033238134	0.000000000000
1.209896950476	0.000035186116	0.000000000000
1.209012091663	0.000034793822	0.000000000000
1.208128526188	0.000033231266	0.000000000000
1.207246251217	0.000031278457	0.000000000000
1.206365263926	0.000033725408	0.000000000000
1.205485561497	0.000034782128	0.000000000000
1.204607141122	0.000032738630	0.000000000000
